SR_NUM_1,SR_NUM_2,SITE_NAME_COMPARISON_SCORE,STATE_COMPARISON_SCORE,CITY_COMPARISON_SCORE,POSTAL_CODE_COMPARISON_SCORE,CONCAT_ADDRESS_COMPARISON_SCORE,NUM_OF_MATCHES_FOUND,COUNTRY
33500,16731,1,1,1,1,3,7,Canada
30455,16731,1,1,1,1,0,4,Canada
25686,25298,1,0,1,0,3,5,Canada
29710,23412,1,1,1,1,3,7,Canada
30344,23412,1,1,1,1,3,7,Canada
31839,23412,1,1,1,1,3,7,Canada
30322,5544,1,1,1,1,3,7,Canada
28927,25680,0,1,1,1,3,6,Canada
29627,25708,0,1,1,1,3,6,Canada
31530,25709,0,1,1,1,3,6,Canada
28219,26218,1,1,1,1,3,7,Canada
30018,2499,1,1,1,1,3,7,Canada
30570,26306,1,1,1,1,3,7,Canada
28008,26600,1,1,1,1,3,7,Canada
31089,26755,1,1,1,1,0,4,Canada
31105,27266,1,1,1,1,3,7,Canada
35586,27266,1,1,1,1,3,7,Canada
29995,27293,1,0,1,1,3,6,Canada
30898,27303,1,1,1,1,3,7,Canada
30895,27304,1,1,1,1,3,7,Canada
30456,27373,1,1,1,1,3,7,Canada
30176,7536,1,1,1,1,0,4,Canada
29788,27494,1,1,1,1,0,4,Canada
30207,27525,1,1,1,1,3,7,Canada
27589,17042,1,1,1,1,3,7,Canada
30891,17042,1,1,1,1,3,7,Canada
30526,17042,0,1,1,0,3,5,Canada
27703,27668,1,1,1,1,3,7,Canada
33501,27690,1,1,1,1,3,7,Canada
32077,1643,1,1,1,1,0,4,Canada
35477,28595,1,0,1,1,3,6,Canada
28763,28758,1,1,1,1,3,7,Canada
28862,28759,1,1,1,1,3,7,Canada
31470,28759,0,1,1,1,3,6,Canada
33226,29010,1,1,1,1,3,7,Canada
30585,29390,0,1,1,1,3,6,Canada
30146,21358,1,1,1,1,3,7,Canada
33881,29577,1,1,1,1,3,7,Canada
31867,29578,0,1,1,0,3,5,Canada
33028,29635,0,1,1,1,3,6,Canada
30528,29786,0,1,1,1,3,6,Canada
32054,9503,1,1,1,1,0,4,Canada
33880,9503,1,1,1,1,0,4,Canada
30405,27293,1,1,1,1,3,7,Canada
30147,336,1,1,1,1,3,7,Canada
32003,336,1,1,1,1,3,7,Canada
35475,16731,0,1,1,1,3,6,Canada
32330,30677,1,1,1,1,3,7,Canada
33736,30677,1,1,1,1,3,7,Canada
31618,30995,1,1,1,1,3,7,Canada
33547,31534,1,1,0,1,3,6,Canada
31592,31555,0,1,0,0,3,4,Canada
32428,31597,0,1,1,1,3,6,Canada
33973,31865,0,1,1,1,3,6,Canada
33219,31868,0,0,1,1,3,5,Canada
33976,31868,0,0,1,0,3,4,Canada
34968,32079,1,1,1,1,3,7,Canada
34132,33027,1,1,1,1,3,7,Canada
33925,33230,1,1,1,1,3,7,Canada
33791,8120,1,1,1,1,3,7,Canada
34569,27690,1,1,1,1,3,7,Canada
